id,conversation_id,event_type,payload,confidence,created_at,workflow_step,event_status
252,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik wskazał konkretną restaurację 'Stara Kamienica', więc konieczne jest wyszukiwanie menu tej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""W Restauracji Stara Kamienica dostępne m.in. Filet z kurczaka po hawajsku za 19 zł, Filet z kurczaka tradycyjny za 15 zł, Fondant czekoladowy za 22 zł, Grillowany filet z kurczaka za 15 zł, Gulasz wieprzowy za 23 zł oraz Jajecznica za 11 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":7121,""nluMs"":1913,""ttsMs"":0,""totalMs"":9045},""fallback"":false,""confidence"":0.9}",,2025-12-18 04:26:46.34+00,,success
253,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik wskazał konkretną restaurację 'Stara Kamienica', więc konieczne jest wyszukiwanie menu tej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T04:26:46.523Z""}",,2025-12-18 04:26:46.523+00,show_menu,success
254,session-1766021535758,request_received,"{""text"":""wybieram filet z kurczaka po hawajsku""}",,2025-12-18 04:27:26.099+00,request_received,success
255,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""Nie znalazłam \""filetu z kurczaka po hawajsku\"", ale w Restauracji Stara Kamienica możesz spróbować podobnych dań, jak filet z kurczaka tradycyjny, grillowany filet z kurczaka lub gulasz wieprzowy. Chcesz zobaczyć pełne menu?"",""intent"":""menu_request"",""timings"":{""dbMs"":4661,""nluMs"":598,""ttsMs"":0,""totalMs"":5366},""fallback"":false,""confidence"":0.9}",,2025-12-18 04:27:31.36+00,,success
256,session-1766021535758,intent_resolved,"{""reply"":""Nie znalazłam \""filetu z kurczaka po hawajsku\"", ale w Restauracji Stara Kamienica możesz spróbować podobnych dań, jak filet z kurczaka tradycyjny, grillowany filet z kurczaka lub gulasz wieprzowy. Chcesz zobaczyć pełne menu?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 04:27:31.36+00,show_menu,success
257,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":1,""targetItems"":[""filet z kurczaka po haajsk""],""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T04:27:31.600Z""}",,2025-12-18 04:27:31.6+00,show_menu,success
258,session-1766021535758,request_received,"{""text"":""filet z kurczaka po hawajsku""}",,2025-12-18 04:27:50.1+00,request_received,success
259,session-1766021535758,intent_resolved,"{""reply"":""Nie znalazłam \""kurczaka po hawajsku\"", ale w Restauracji Stara Kamienica w Piekarach Śląskich mam dla Ciebie filet z kurczaka po hawajsku. To danie główne zawiera filet, ananasa, ser, sos, ziemniaki i surówkę, w cenie 19 zł. Czy chcesz złożyć zamówienie lub potrzebujesz więcej informacji?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 04:27:56.347+00,show_menu,success
260,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""Nie znalazłam \""kurczaka po hawajsku\"", ale w Restauracji Stara Kamienica w Piekarach Śląskich mam dla Ciebie filet z kurczaka po hawajsku. To danie główne zawiera filet, ananasa, ser, sos, ziemniaki i surówkę, w cenie 19 zł. Czy chcesz złożyć zamówienie lub potrzebujesz więcej informacji?"",""intent"":""menu_request"",""timings"":{""dbMs"":5877,""nluMs"":368,""ttsMs"":0,""totalMs"":6425},""fallback"":false,""confidence"":0.9}",,2025-12-18 04:27:56.347+00,,success
261,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":1,""targetItems"":[""filet z kurczaka po haajsk""],""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T04:27:56.508Z""}",,2025-12-18 04:27:56.508+00,show_menu,success
262,session-1766021535758,request_received,"{""text"":""Pokaż trzy restauracje w pobliżu""}",,2025-12-18 04:42:40.966+00,request_received,success
263,session-1766021535758,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 04:42:45.081+00,,success
264,session-1766021535758,request_received,"{""text"":""Pokaż trzy restauracje w Piekarach Śląskich""}",,2025-12-18 04:42:52.443+00,request_received,success
265,session-1766021535758,request_received,"{""text"":""Poleć czy restauracje w pobliżu""}",,2025-12-18 04:46:58.274+00,request_received,success
266,session-1766021535758,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 04:47:02.824+00,,success
267,session-1766021535758,request_received,"{""text"":""Pokaż trzy restauracje w Piekarach""}",,2025-12-18 04:47:08.992+00,request_received,success
268,session-1766021535758,intent_resolved,"{""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 04:47:09.106+00,1,success
269,session-1766021535758,response_sent,"{""meta"":{""count"":9,""location"":""Piekary""},""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""timestamp"":""2025-12-18T04:47:09.222Z""}",,2025-12-18 04:47:09.223+00,1,success
270,session-1766021535758,request_received,"{""text"":""Pokaż czym restauracje w Piekarach Śląskich""}",,2025-12-18 04:47:16.735+00,request_received,success
271,session-1766021535758,intent_resolved,"{""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 04:47:17.068+00,1,success
272,session-1766021535758,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""timestamp"":""2025-12-18T04:47:17.238Z""}",,2025-12-18 04:47:17.238+00,1,success
273,session-1766021535758,request_received,"{""text"":""gdzie zjem w pobliżu""}",,2025-12-18 04:47:20.994+00,request_received,success
274,session-1766021535758,intent_resolved,"{""reply"":""Mam 3 miejsca w Piekary Śląskie:\n1. Restauracja Stara Kamienica - Polska\n2. Rezydencja Luxury Hotel - Międzynarodowa\n3. Klaps Burgers - Amerykańska\n\nKtóre Cię interesuje?"",""intent"":""find_nearby"",""source"":""classic"",""confidence"":1}",,2025-12-18 04:47:25.543+00,,success
275,session-1766021535758,request_received,"{""text"":""wybieram klaps Burger""}",,2025-12-18 04:47:45.365+00,request_received,success
276,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik wyraźnie wskazuje na chęć zamówienia z restauracji Klaps Burgers, co wymaga przeszukania menu tej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""569a7d29-57be-4224-bdf3-09c483415cea""},""reply"":""W Klaps Burgers dostępne są m.in. takie burgery jak: Desperado Double za 46 zł, Desperado Standard za 36 zł, Głodzilla za 59 zł, Grzybiarz z Piekaryhill za 40 zł, Halloween Double za 49 zł oraz Halloween Standard za 39 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":5868,""nluMs"":761,""ttsMs"":0,""totalMs"":6568},""fallback"":false,""confidence"":0.9}",,2025-12-18 04:47:51.83+00,,success
277,session-1766021535758,intent_resolved,"{""reply"":""W Klaps Burgers dostępne są m.in. takie burgery jak: Desperado Double za 46 zł, Desperado Standard za 36 zł, Głodzilla za 59 zł, Grzybiarz z Piekaryhill za 40 zł, Halloween Double za 49 zł oraz Halloween Standard za 39 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":1}",,2025-12-18 04:47:51.831+00,show_menu,success
278,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik wyraźnie wskazuje na chęć zamówienia z restauracji Klaps Burgers, co wymaga przeszukania menu tej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""klaps Burger""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T04:47:51.993Z""}",,2025-12-18 04:47:51.993+00,show_menu,success
279,session-1766021535758,request_received,"{""text"":""wybieram Desperado standard""}",,2025-12-18 04:48:20.121+00,request_received,success
280,session-1766021535758,intent_resolved,"{""reply"":""Przykro mi, ale nie znalazłem dania \""Desperado Standard\"" w menu restauracji Klaps Burgers. Mogę pokazać dostępne pozycje z menu. Chcesz zobaczyć, co oferują?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 04:48:25.113+00,create_order,success
281,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":""order"",""quantity"":1,""targetItems"":[""despera standard""],""isContextLocked"":false,""targetRestaurant"":""Klaps Burgers""}},""intent"":""create_order"",""timestamp"":""2025-12-18T04:48:25.278Z""}",,2025-12-18 04:48:25.279+00,create_order,success
282,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Przykro mi, ale nie znalazłem dania \""Desperado Standard\"" w menu restauracji Klaps Burgers. Mogę pokazać dostępne pozycje z menu. Chcesz zobaczyć, co oferują?"",""intent"":""create_order"",""timings"":{""dbMs"":4213,""nluMs"":773,""ttsMs"":0,""totalMs"":5168},""fallback"":false,""confidence"":0.9}",,2025-12-18 04:48:25.112+00,,success
283,session-1765704807460,request_received,"{""text"":""Poleć czy restauracje w pobliżu""}",,2025-12-18 04:54:25.819+00,request_received,success
284,session-1765704807460,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 04:54:30.053+00,,success
285,session-1765704807460,request_received,"{""text"":""co masz do zaproponowania w okolicy""}",,2025-12-18 04:54:38.021+00,request_received,success
286,session-1765704807460,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 04:54:41.59+00,,success
287,session-1765704807460,request_received,"{""text"":""trzy miejsca w Piekarach Śląskich""}",,2025-12-18 04:54:46.785+00,request_received,success
288,session-1765704807460,intent_resolved,"{""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 04:54:46.961+00,1,success
289,session-1765704807460,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""timestamp"":""2025-12-18T04:54:47.137Z""}",,2025-12-18 04:54:47.137+00,1,success
290,session-1765704807460,request_received,"{""text"":""gdzie zjem w Piekarach Śląskich""}",,2025-12-18 04:54:53.048+00,request_received,success
291,session-1765704807460,intent_resolved,"{""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 04:54:53.05+00,1,success
292,session-1765704807460,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""timestamp"":""2025-12-18T04:54:53.352Z""}",,2025-12-18 04:54:53.352+00,1,success
293,session-1765704807460,request_received,"{""text"":""Pokaż trzy restauracje w pobliżu""}",,2025-12-18 05:02:43.292+00,request_received,success
294,session-1765704807460,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 05:02:47.915+00,,success
295,session-1765704807460,request_received,"{""text"":""Pokaż trzy restauracje w Piekarach Śląskich""}",,2025-12-18 05:02:55.879+00,request_received,success
296,session-1765704807460,intent_resolved,"{""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 05:02:56.015+00,1,success
297,session-1765704807460,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""timestamp"":""2025-12-18T05:02:56.133Z""}",,2025-12-18 05:02:56.134+00,1,success
298,session-1765704807460,request_received,"{""text"":""wybieram calzone""}",,2025-12-18 05:03:23.711+00,request_received,success
299,session-1765704807460,intent_resolved,"{""reply"":""W restauracji Callzone dostępne są m.in. Bacon Burger, Better Than Drwal - Wołowina i inne dania. Niestety, nie mamy calzone w menu. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:03:30.412+00,show_menu,success
300,session-1765704807460,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Wybrano searchMenu, ponieważ użytkownik wyraził chęć zamówienia calzone, co sugeruje potrzebę przeszukania menu restauracji w celu potwierdzenia dostępności tego dania."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""bd9f2244-7618-4071-aa96-52616a7b4c70""},""reply"":""W restauracji Callzone dostępne są m.in. Bacon Burger, Better Than Drwal - Wołowina i inne dania. Niestety, nie mamy calzone w menu. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":6145,""nluMs"":730,""ttsMs"":0,""totalMs"":6822},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:03:30.412+00,,success
301,session-1765704807460,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Wybrano searchMenu, ponieważ użytkownik wyraził chęć zamówienia calzone, co sugeruje potrzebę przeszukania menu restauracji w celu potwierdzenia dostępności tego dania."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":""select"",""quantity"":1,""targetItems"":[""calzone""],""isContextLocked"":false,""targetRestaurant"":{""id"":""bd9f2244-7618-4071-aa96-52616a7b4c70"",""name"":""Callzone""}}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:03:30.527Z""}",,2025-12-18 05:03:30.527+00,show_menu,success
302,session-1765704807460,request_received,"{""text"":""Poproszę bekon Burger""}",,2025-12-18 05:03:40.242+00,request_received,success
303,session-1765704807460,intent_resolved,"{""reply"":""W Klaps Burgers dostępne m.in.: Desperado Double za 46 zł, Desperado Standard za 36 zł, Głodzilla za 59 zł, Grzybiarz z Piekaryhill za 40 zł, Halloween Double za 49 zł i Halloween Standard za 39 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""llm"",""confidence"":0.9}",,2025-12-18 05:03:45.781+00,show_menu,success
304,session-1765704807460,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""569a7d29-57be-4224-bdf3-09c483415cea""},""reply"":""W Klaps Burgers dostępne m.in.: Desperado Double za 46 zł, Desperado Standard za 36 zł, Głodzilla za 59 zł, Grzybiarz z Piekaryhill za 40 zł, Halloween Double za 49 zł i Halloween Standard za 39 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":3485,""nluMs"":2189,""ttsMs"":0,""totalMs"":5673},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:03:45.781+00,,success
305,session-1765704807460,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":""order"",""quantity"":1,""targetItems"":[""bekon burger""],""isContextLocked"":false,""targetRestaurant"":""Callzone""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:03:45.900Z""}",,2025-12-18 05:03:45.9+00,show_menu,success
306,session-1765704807460,request_received,"{""text"":""wybieram Desperado standard""}",,2025-12-18 05:04:00.604+00,request_received,success
307,session-1765704807460,intent_resolved,"{""reply"":""Niestety, nie znalazłam pozycji \""Desperado Standard\"" w menu restauracji Klaps Burgers. Mogę pokazać pełne menu tej restauracji, jeśli chcesz."",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 05:04:05.858+00,create_order,success
308,session-1765704807460,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Niestety, nie znalazłam pozycji \""Desperado Standard\"" w menu restauracji Klaps Burgers. Mogę pokazać pełne menu tej restauracji, jeśli chcesz."",""intent"":""create_order"",""timings"":{""dbMs"":4808,""nluMs"":441,""ttsMs"":0,""totalMs"":5348},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:04:05.857+00,,success
309,session-1765704807460,response_sent,"{""meta"":{""llm_refinement"":{""action"":""order"",""quantity"":1,""targetItems"":[""despera standard""],""isContextLocked"":false,""targetRestaurant"":""Klaps Burgers""}},""intent"":""create_order"",""timestamp"":""2025-12-18T05:04:05.982Z""}",,2025-12-18 05:04:05.982+00,create_order,success
310,session-1766021535758,request_received,"{""text"":""Poleć trzy miejsca w Piekarach Śląskich""}",,2025-12-18 05:36:29.471+00,request_received,success
311,session-1766021535758,intent_resolved,"{""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 05:36:29.735+00,1,success
312,session-1766021535758,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""timestamp"":""2025-12-18T05:36:29.903Z""}",,2025-12-18 05:36:29.903+00,1,success
313,session-1766021535758,request_received,"{""text"":""wybieram Stara Kamienica""}",,2025-12-18 05:36:47.403+00,request_received,success
314,session-1766021535758,intent_resolved,"{""reply"":""Wybrano restaurację Stara Kamienica. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:36:49.888+00,select_restaurant,success
315,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null,""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""Wybrano restaurację Stara Kamienica. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""timings"":{""dbMs"":1322,""nluMs"":1157,""ttsMs"":0,""totalMs"":2665},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:36:49.888+00,,success
316,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":true,""targetRestaurant"":{""id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd"",""name"":""Restauracja Stara Kamienica""}}},""intent"":""select_restaurant"",""timestamp"":""2025-12-18T05:36:50.053Z""}",,2025-12-18 05:36:50.053+00,select_restaurant,success
317,session-1766021535758,request_received,"{""text"":""tak Pokaż menu stare Kamienica""}",,2025-12-18 05:37:10.377+00,request_received,success
318,session-1766021535758,intent_resolved,"{""reply"":""Oto menu Restauracji Stara Kamienica. Wybierz danie, które Cię interesuje, a ja podam szczegóły!"",""intent"":""menu_request"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:37:14.493+00,show_menu,success
319,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""Oto menu Restauracji Stara Kamienica. Wybierz danie, które Cię interesuje, a ja podam szczegóły!"",""intent"":""menu_request"",""timings"":{""dbMs"":3601,""nluMs"":512,""ttsMs"":0,""totalMs"":4218},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:37:14.493+00,,success
320,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:37:14.663Z""}",,2025-12-18 05:37:14.663+00,show_menu,success
321,session-1766021535758,request_received,"{""text"":""Pokaż menu Stara Kamienica""}",,2025-12-18 05:37:30.916+00,request_received,success
322,session-1766021535758,intent_resolved,"{""reply"":""W Restauracji Stara Kamienica dostępne są m.in.: \n\n- Filet z kurczaka po hawajsku – 19 zł\n- Filet z kurczaka tradycyjny (panierowany) – 15 zł\n- Fondant czekoladowy z lodami i bitą śmietaną – 22 zł\n- Grillowany filet z kurczaka – 15 zł\n- Gulasz wieprzowy po węgiersku – 23 zł\n- Jajecznica z 2 szt. jaj – 11 zł\n\nCo chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""llm"",""confidence"":0.9}",,2025-12-18 05:37:38.602+00,show_menu,success
323,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""W Restauracji Stara Kamienica dostępne są m.in.: \n\n- Filet z kurczaka po hawajsku – 19 zł\n- Filet z kurczaka tradycyjny (panierowany) – 15 zł\n- Fondant czekoladowy z lodami i bitą śmietaną – 22 zł\n- Grillowany filet z kurczaka – 15 zł\n- Gulasz wieprzowy po węgiersku – 23 zł\n- Jajecznica z 2 szt. jaj – 11 zł\n\nCo chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":5545,""nluMs"":2308,""ttsMs"":0,""totalMs"":7884},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:37:38.602+00,,success
324,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:37:38.706Z""}",,2025-12-18 05:37:38.706+00,show_menu,success
325,session-1766021535758,request_received,"{""text"":""filet z kurczaka po hawajsku""}",,2025-12-18 05:37:54.332+00,request_received,success
326,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Wybrałaś Restaurację Starą Kamienicę. Zamówienie na filet z kurczaka po hawajsku jest możliwe. Chcesz dodać jeszcze coś z menu, czy to wystarczy?"",""intent"":""create_order"",""timings"":{""dbMs"":3391,""nluMs"":517,""ttsMs"":0,""totalMs"":4101},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:37:58.243+00,,success
327,session-1766021535758,intent_resolved,"{""reply"":""Wybrałaś Restaurację Starą Kamienicę. Zamówienie na filet z kurczaka po hawajsku jest możliwe. Chcesz dodać jeszcze coś z menu, czy to wystarczy?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 05:37:58.243+00,create_order,success
328,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":1,""targetItems"":[""filet z kurczaka po haajsk""],""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""create_order"",""timestamp"":""2025-12-18T05:37:58.368Z""}",,2025-12-18 05:37:58.369+00,create_order,success
329,session-1766021535758,request_received,"{""text"":""Poleć 3 najlepsze restauracje w okolicy""}",,2025-12-18 05:39:05.853+00,request_received,success
330,session-1766021535758,intent_resolved,"{""reply"":""Mam 3 miejsca w Piekary Śląskie:\n1. Restauracja Stara Kamienica - Polska\n2. Rezydencja Luxury Hotel - Międzynarodowa\n3. Klaps Burgers - Amerykańska\n\nKtóre Cię interesuje?"",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 05:39:11.944+00,,success
331,session-1766021535758,request_received,"{""text"":""wybieram Rezydencja Luxury""}",,2025-12-18 05:39:32.071+00,request_received,success
332,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null,""restaurant_id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25""},""reply"":""Wybrano restaurację Rezydencja Luxury Hotel. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""timings"":{""dbMs"":1217,""nluMs"":572,""ttsMs"":0,""totalMs"":1904},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:39:33.863+00,,success
333,session-1766021535758,intent_resolved,"{""reply"":""Wybrano restaurację Rezydencja Luxury Hotel. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:39:33.863+00,select_restaurant,success
334,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":true,""targetRestaurant"":{""id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25"",""name"":""Rezydencja Luxury Hotel""}}},""intent"":""select_restaurant"",""timestamp"":""2025-12-18T05:39:33.968Z""}",,2025-12-18 05:39:33.968+00,select_restaurant,success
335,session-1766021535758,request_received,"{""text"":""tak Pokaż menu Rezydencja Luxury hotel""}",,2025-12-18 05:39:45.084+00,request_received,success
336,session-1766021535758,intent_resolved,"{""reply"":""W Rezydencja Luxury Hotel dostępne m.in.: BUFFAL za 54 zł, Carpaccio z kaczki marynowanej w grzańcu za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:39:50.546+00,show_menu,success
